name,composition,manufacturer,pack_size,mrp,is_symptomatic
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_82,12,149.99,False
Ascoril Syrup,Ascoril + Excipients,Pharma_52,9,408.35,False
Medicine_9939,Unknown Composition,Pharma_55,16,270.7,False
Sinarest Tablet,Sinarest + Excipients,Pharma_62,9,109.89,False
Medicine_3637,Unknown Composition,Pharma_62,10,192.67,False
Medicine_5455,Unknown Composition,Pharma_85,8,92.26,False
Medicine_8308,Unknown Composition,Pharma_16,16,80.84,False
Medicine_6926,Unknown Composition,Pharma_14,15,176.91,False
Volini 500mg,Volini + Excipients,Pharma_36,2,245.41,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_48,22,203.59,True
Volini 500mg,Volini + Excipients,Pharma_98,7,317.91,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_78,22,495.81,False
Medicine_8418,Unknown Composition,Pharma_31,25,210.92,False
Medicine_7439,Unknown Composition,Pharma_76,19,104.72,False
Medicine_1212,Unknown Composition,Pharma_81,22,485.03,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_89,13,456.2,False
Medicine_1735,Unknown Composition,Pharma_53,21,15.76,False
Dolo 650 500mg,Dolo 650 + Excipients,Pharma_10,29,61.55,True
Tramadol Tablet,Tramadol + Excipients,Pharma_84,21,314.53,False
Volini 650mg,Volini + Excipients,Pharma_72,27,481.55,False
Medicine_8163,Unknown Composition,Pharma_30,1,324.85,False
Aceclofenac Tablet,Aceclofenac + Excipients,Pharma_68,9,130.97,False
Medicine_5674,Unknown Composition,Pharma_76,18,128.91,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_18,29,264.68,True
Ascoril 500mg,Ascoril + Excipients,Pharma_85,28,291.95,False
Medicine_5048,Unknown Composition,Pharma_66,14,158.27,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_67,19,424.34,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_1,23,273.04,True
Medicine_6627,Unknown Composition,Pharma_74,5,216.36,False
Medicine_5342,Unknown Composition,Pharma_93,19,475.34,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_46,20,51.6,True
Maxtra 650mg,Maxtra + Excipients,Pharma_13,19,442.88,False
Medicine_7499,Unknown Composition,Pharma_70,14,165.65,False
Paracetamol Syrup,Paracetamol + Excipients,Pharma_46,22,461.44,True
Ambroxol Syrup,Ambroxol + Excipients,Pharma_57,20,126.33,False
Medicine_7301,Unknown Composition,Pharma_97,11,388.09,False
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_7,8,59.1,False
Volini 650mg,Volini + Excipients,Pharma_28,26,433.7,False
Medicine_7849,Unknown Composition,Pharma_51,10,463.51,False
Medicine_5318,Unknown Composition,Pharma_61,6,411.43,False
Sumo Tablet,Sumo + Excipients,Pharma_79,20,268.29,False
Maxtra Syrup,Maxtra + Excipients,Pharma_23,20,493.39,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_36,4,299.39,True
Benadryl Syrup,Benadryl + Excipients,Pharma_47,19,416.93,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_93,18,319.5,True
Cefixime 500mg,Cefixime + Excipients,Pharma_42,10,145.98,False
Sumo Syrup,Sumo + Excipients,Pharma_84,6,497.07,False
Azithromycin Tablet,Azithromycin + Excipients,Pharma_61,18,15.83,True
Ascoril Tablet,Ascoril + Excipients,Pharma_11,3,372.43,False
Sumo Tablet,Sumo + Excipients,Pharma_25,18,337.99,False
Benadryl Syrup,Benadryl + Excipients,Pharma_46,7,380.07,False
Combiflam 650mg,Combiflam + Excipients,Pharma_83,4,349.57,False
Crocin Tablet,Crocin + Excipients,Pharma_49,22,314.02,False
Cefixime 650mg,Cefixime + Excipients,Pharma_86,8,65.65,False
Benadryl Syrup,Benadryl + Excipients,Pharma_95,12,302.17,False
Volini Syrup,Volini + Excipients,Pharma_65,17,275.78,False
Medicine_5517,Unknown Composition,Pharma_85,5,173.87,False
Combiflam Syrup,Combiflam + Excipients,Pharma_22,18,79.87,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_46,3,176.5,True
Dolo 650 500mg,Dolo 650 + Excipients,Pharma_83,14,494.49,True
Medicine_2769,Unknown Composition,Pharma_98,11,310.22,False
Medicine_2648,Unknown Composition,Pharma_80,29,326.34,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_82,4,201.44,True
Medicine_4778,Unknown Composition,Pharma_36,27,142.45,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_40,7,312.7,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_23,12,369.99,False
Maxtra Syrup,Maxtra + Excipients,Pharma_7,28,17.25,False
Medicine_5692,Unknown Composition,Pharma_57,1,389.92,False
Combiflam Syrup,Combiflam + Excipients,Pharma_62,12,273.46,False
Medicine_5864,Unknown Composition,Pharma_51,22,372.59,False
Medicine_8681,Unknown Composition,Pharma_54,8,364.65,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_63,9,446.21,False
Medicine_3869,Unknown Composition,Pharma_58,14,198.64,False
Volini Tablet,Volini + Excipients,Pharma_57,15,76.22,False
Medicine_6661,Unknown Composition,Pharma_68,6,312.55,False
Medicine_5018,Unknown Composition,Pharma_34,4,422.32,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_73,7,480.79,False
Medicine_1133,Unknown Composition,Pharma_45,1,386.42,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_3,5,326.97,True
Medicine_2308,Unknown Composition,Pharma_13,26,194.43,False
Medicine_3033,Unknown Composition,Pharma_58,28,449.86,False
Cefixime 500mg,Cefixime + Excipients,Pharma_76,18,423.65,False
Ofloxacin 500mg,Ofloxacin + Excipients,Pharma_8,3,337.67,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_40,28,20.23,True
Medicine_4055,Unknown Composition,Pharma_97,21,407.29,False
Maxtra 500mg,Maxtra + Excipients,Pharma_2,23,61.0,False
Benadryl 500mg,Benadryl + Excipients,Pharma_56,1,44.55,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_57,20,86.92,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_72,18,234.17,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_38,5,48.83,True
Ascoril 650mg,Ascoril + Excipients,Pharma_8,14,129.43,False
Paracetamol Syrup,Paracetamol + Excipients,Pharma_3,27,236.86,True
Medicine_7080,Unknown Composition,Pharma_17,3,483.48,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_83,17,499.86,False
Medicine_6513,Unknown Composition,Pharma_53,14,162.03,False
Ascoril Tablet,Ascoril + Excipients,Pharma_49,20,359.52,False
Medicine_7781,Unknown Composition,Pharma_2,18,185.12,False
Medicine_5548,Unknown Composition,Pharma_87,13,50.09,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_4,26,323.76,False
Medicine_4684,Unknown Composition,Pharma_84,14,331.38,False
Aceclofenac Tablet,Aceclofenac + Excipients,Pharma_35,16,19.5,False
Medicine_2064,Unknown Composition,Pharma_83,11,117.02,False
Medicine_6807,Unknown Composition,Pharma_58,13,163.73,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_1,12,96.4,True
Benadryl 650mg,Benadryl + Excipients,Pharma_17,4,420.92,False
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_69,23,130.08,False
Volini 500mg,Volini + Excipients,Pharma_44,13,80.41,False
Medicine_7547,Unknown Composition,Pharma_55,15,267.12,False
Dextromethorphan 500mg,Dextromethorphan + Excipients,Pharma_52,28,308.6,False
Dolo 650 650mg,Dolo 650 + Excipients,Pharma_91,13,264.77,True
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_15,13,447.0,False
Maxtra Syrup,Maxtra + Excipients,Pharma_73,12,239.04,False
Aceclofenac 500mg,Aceclofenac + Excipients,Pharma_47,11,369.75,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_70,3,450.18,True
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_77,2,151.49,False
Sinarest Tablet,Sinarest + Excipients,Pharma_71,28,415.99,False
Maxtra Tablet,Maxtra + Excipients,Pharma_85,16,168.86,False
Benadryl Syrup,Benadryl + Excipients,Pharma_77,4,57.49,False
Benadryl 500mg,Benadryl + Excipients,Pharma_58,19,330.8,False
Volini Syrup,Volini + Excipients,Pharma_90,18,162.12,False
Medicine_7704,Unknown Composition,Pharma_28,2,75.57,False
Paracetamol 500mg,Paracetamol + Excipients,Pharma_81,18,338.08,True
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_27,22,487.93,True
Ascoril Tablet,Ascoril + Excipients,Pharma_8,21,369.33,False
Sumo Syrup,Sumo + Excipients,Pharma_60,15,27.38,False
Cefixime Tablet,Cefixime + Excipients,Pharma_14,26,195.87,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_59,15,274.47,False
Otrivin 500mg,Otrivin + Excipients,Pharma_43,26,126.86,False
Medicine_4176,Unknown Composition,Pharma_16,15,430.0,False
Augmentin 650mg,Augmentin + Excipients,Pharma_52,11,49.45,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_40,19,434.67,False
Sumo 650mg,Sumo + Excipients,Pharma_6,15,46.67,False
Tramadol 650mg,Tramadol + Excipients,Pharma_30,24,57.33,False
Azithromycin 500mg,Azithromycin + Excipients,Pharma_4,7,281.42,True
Medicine_1371,Unknown Composition,Pharma_29,23,38.08,False
Aceclofenac 650mg,Aceclofenac + Excipients,Pharma_62,11,69.06,False
Otrivin Syrup,Otrivin + Excipients,Pharma_13,10,385.36,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_85,23,332.65,False
Benadryl Tablet,Benadryl + Excipients,Pharma_6,3,248.24,False
Combiflam 650mg,Combiflam + Excipients,Pharma_83,20,476.78,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_74,21,175.85,True
Volini 650mg,Volini + Excipients,Pharma_3,7,432.68,False
Sumo 500mg,Sumo + Excipients,Pharma_38,15,460.88,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_93,13,499.67,False
Paracetamol Tablet,Paracetamol + Excipients,Pharma_7,22,282.98,True
Paracetamol Syrup,Paracetamol + Excipients,Pharma_12,11,45.58,True
Sumo Syrup,Sumo + Excipients,Pharma_20,8,320.85,False
Medicine_4368,Unknown Composition,Pharma_46,20,227.3,False
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_44,21,484.57,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_26,21,409.7,False
Otrivin 500mg,Otrivin + Excipients,Pharma_15,26,309.79,False
Amoxicillin Tablet,Amoxicillin + Excipients,Pharma_48,29,91.5,False
Medicine_3383,Unknown Composition,Pharma_36,24,371.47,False
Maxtra Tablet,Maxtra + Excipients,Pharma_15,28,443.51,False
Augmentin Tablet,Augmentin + Excipients,Pharma_81,15,219.51,False
Crocin Tablet,Crocin + Excipients,Pharma_86,25,386.73,False
Ambroxol Tablet,Ambroxol + Excipients,Pharma_53,9,87.85,False
Maxtra Syrup,Maxtra + Excipients,Pharma_23,17,61.42,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_69,11,148.55,False
Paracetamol Syrup,Paracetamol + Excipients,Pharma_52,26,109.04,True
Cetirizine Tablet,Cetirizine + Excipients,Pharma_72,12,83.04,True
Benadryl 650mg,Benadryl + Excipients,Pharma_40,17,11.8,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_61,26,250.37,False
Cetirizine 500mg,Cetirizine + Excipients,Pharma_49,19,135.3,True
Medicine_6449,Unknown Composition,Pharma_78,25,72.2,False
Medicine_3527,Unknown Composition,Pharma_72,22,379.95,False
Crocin 650mg,Crocin + Excipients,Pharma_72,1,434.94,False
Crocin 500mg,Crocin + Excipients,Pharma_57,10,175.36,False
Medicine_6446,Unknown Composition,Pharma_76,24,53.03,False
Medicine_5193,Unknown Composition,Pharma_68,9,120.74,False
Sumo Syrup,Sumo + Excipients,Pharma_90,15,491.75,False
Medicine_4844,Unknown Composition,Pharma_79,24,52.45,False
Medicine_3280,Unknown Composition,Pharma_35,15,110.09,False
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_81,10,194.36,False
Volini 650mg,Volini + Excipients,Pharma_54,22,202.22,False
Medicine_5400,Unknown Composition,Pharma_58,20,334.67,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_24,28,466.73,False
Combiflam 500mg,Combiflam + Excipients,Pharma_82,4,254.72,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_12,3,305.64,True
Medicine_4289,Unknown Composition,Pharma_90,24,419.82,False
Benadryl 650mg,Benadryl + Excipients,Pharma_4,16,290.49,False
Maxtra 500mg,Maxtra + Excipients,Pharma_53,25,119.58,False
Benadryl Syrup,Benadryl + Excipients,Pharma_51,13,116.55,False
Medicine_7152,Unknown Composition,Pharma_44,27,457.17,False
Medicine_7214,Unknown Composition,Pharma_50,24,464.43,False
Benadryl Syrup,Benadryl + Excipients,Pharma_99,28,257.34,False
Benadryl Tablet,Benadryl + Excipients,Pharma_73,8,227.23,False
Amoxicillin Syrup,Amoxicillin + Excipients,Pharma_32,24,467.84,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_29,23,85.94,False
Medicine_1615,Unknown Composition,Pharma_86,8,200.66,False
Dextromethorphan 500mg,Dextromethorphan + Excipients,Pharma_31,18,446.05,False
Volini 500mg,Volini + Excipients,Pharma_72,7,367.26,False
Medicine_9740,Unknown Composition,Pharma_15,15,182.43,False
Medicine_7433,Unknown Composition,Pharma_59,24,332.32,False
Volini Tablet,Volini + Excipients,Pharma_31,6,411.59,False
Benadryl Tablet,Benadryl + Excipients,Pharma_70,3,56.4,False
Aceclofenac Syrup,Aceclofenac + Excipients,Pharma_36,3,292.99,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_93,19,76.11,True
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_95,18,15.63,True
Medicine_2148,Unknown Composition,Pharma_31,11,404.3,False
Paracetamol Syrup,Paracetamol + Excipients,Pharma_30,12,372.15,True
Tramadol 500mg,Tramadol + Excipients,Pharma_53,24,497.78,False
Otrivin Tablet,Otrivin + Excipients,Pharma_45,6,102.5,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_35,24,243.97,True
Ascoril Syrup,Ascoril + Excipients,Pharma_68,4,163.85,False
Medicine_3503,Unknown Composition,Pharma_94,16,52.14,False
Medicine_8828,Unknown Composition,Pharma_54,22,221.75,False
Medicine_6424,Unknown Composition,Pharma_97,19,414.54,False
Medicine_9293,Unknown Composition,Pharma_75,20,315.4,False
Ofloxacin Tablet,Ofloxacin + Excipients,Pharma_15,23,176.28,False
Medicine_5207,Unknown Composition,Pharma_73,13,448.47,False
Cefixime 500mg,Cefixime + Excipients,Pharma_9,15,320.56,False
Ambroxol Tablet,Ambroxol + Excipients,Pharma_32,3,374.42,False
Cefixime Syrup,Cefixime + Excipients,Pharma_76,27,245.09,False
Crocin Tablet,Crocin + Excipients,Pharma_68,11,437.25,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_54,5,429.98,True
Sumo 500mg,Sumo + Excipients,Pharma_30,7,205.7,False
Benadryl 500mg,Benadryl + Excipients,Pharma_93,9,341.18,False
Medicine_7164,Unknown Composition,Pharma_1,3,272.99,False
Dolo 650 650mg,Dolo 650 + Excipients,Pharma_59,28,168.46,True
Maxtra Syrup,Maxtra + Excipients,Pharma_33,21,109.01,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_4,12,470.71,True
Medicine_1001,Unknown Composition,Pharma_63,14,382.49,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_43,15,312.42,True
Medicine_8633,Unknown Composition,Pharma_18,17,169.27,False
Ascoril Tablet,Ascoril + Excipients,Pharma_76,26,170.29,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_22,3,217.99,True
Sinarest Tablet,Sinarest + Excipients,Pharma_4,12,56.1,False
Crocin Tablet,Crocin + Excipients,Pharma_95,25,298.44,False
Augmentin Tablet,Augmentin + Excipients,Pharma_95,20,95.53,False
Medicine_8540,Unknown Composition,Pharma_53,5,200.96,False
Sinarest 650mg,Sinarest + Excipients,Pharma_92,12,200.16,False
Tramadol Tablet,Tramadol + Excipients,Pharma_89,14,83.85,False
Tramadol 500mg,Tramadol + Excipients,Pharma_11,27,361.17,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_4,29,96.1,False
Benadryl Syrup,Benadryl + Excipients,Pharma_6,27,276.48,False
Volini 500mg,Volini + Excipients,Pharma_54,24,387.39,False
Ascoril Tablet,Ascoril + Excipients,Pharma_58,23,273.79,False
Volini Tablet,Volini + Excipients,Pharma_15,25,105.9,False
Medicine_6473,Unknown Composition,Pharma_56,10,94.89,False
Volini Syrup,Volini + Excipients,Pharma_44,21,359.25,False
Benadryl 650mg,Benadryl + Excipients,Pharma_39,9,311.29,False
Benadryl 500mg,Benadryl + Excipients,Pharma_86,24,167.53,False
Medicine_9993,Unknown Composition,Pharma_58,5,21.03,False
Benadryl 500mg,Benadryl + Excipients,Pharma_99,26,279.53,False
Medicine_9044,Unknown Composition,Pharma_67,27,216.57,False
Crocin 650mg,Crocin + Excipients,Pharma_2,19,166.63,False
Sinarest Tablet,Sinarest + Excipients,Pharma_21,8,330.43,False
Ambroxol Tablet,Ambroxol + Excipients,Pharma_28,15,329.15,False
Medicine_6416,Unknown Composition,Pharma_39,18,422.71,False
Crocin Tablet,Crocin + Excipients,Pharma_60,16,144.18,False
Medicine_6601,Unknown Composition,Pharma_27,4,27.04,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_49,28,325.37,False
Augmentin 650mg,Augmentin + Excipients,Pharma_30,26,300.01,False
Medicine_4623,Unknown Composition,Pharma_58,19,477.26,False
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_23,7,426.8,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_84,17,355.42,True
Medicine_2862,Unknown Composition,Pharma_81,23,361.78,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_4,22,398.39,True
Medicine_7567,Unknown Composition,Pharma_85,29,356.36,False
Medicine_2731,Unknown Composition,Pharma_19,18,171.45,False
Medicine_4158,Unknown Composition,Pharma_76,22,443.05,False
Otrivin 500mg,Otrivin + Excipients,Pharma_3,22,49.87,False
Medicine_1722,Unknown Composition,Pharma_33,14,171.21,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_9,11,297.97,False
Medicine_7719,Unknown Composition,Pharma_88,13,409.76,False
Ascoril Tablet,Ascoril + Excipients,Pharma_82,26,438.36,False
Medicine_7411,Unknown Composition,Pharma_8,9,421.57,False
Sinarest Tablet,Sinarest + Excipients,Pharma_20,17,250.26,False
Ascoril Syrup,Ascoril + Excipients,Pharma_9,21,100.25,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_32,9,475.96,False
Crocin Syrup,Crocin + Excipients,Pharma_97,29,490.06,False
Medicine_3089,Unknown Composition,Pharma_30,8,139.17,False
Medicine_2573,Unknown Composition,Pharma_79,27,489.37,False
Medicine_7601,Unknown Composition,Pharma_30,4,427.12,False
Maxtra Tablet,Maxtra + Excipients,Pharma_79,28,448.5,False
Medicine_9810,Unknown Composition,Pharma_54,15,391.19,False
Maxtra Syrup,Maxtra + Excipients,Pharma_28,14,359.0,False
Sinarest 500mg,Sinarest + Excipients,Pharma_62,5,316.42,False
Augmentin Syrup,Augmentin + Excipients,Pharma_65,28,497.08,False
Medicine_8585,Unknown Composition,Pharma_96,8,238.82,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_3,2,439.57,True
Medicine_4155,Unknown Composition,Pharma_8,5,388.25,False
Medicine_9794,Unknown Composition,Pharma_69,10,64.22,False
Medicine_6873,Unknown Composition,Pharma_81,4,309.41,False
Benadryl Syrup,Benadryl + Excipients,Pharma_56,19,256.88,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_89,27,377.84,True
Medicine_4457,Unknown Composition,Pharma_96,14,305.1,False
Medicine_5939,Unknown Composition,Pharma_6,28,299.31,False
Medicine_3405,Unknown Composition,Pharma_99,17,161.82,False
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_23,4,247.15,False
Otrivin 500mg,Otrivin + Excipients,Pharma_74,2,313.65,False
Medicine_8071,Unknown Composition,Pharma_36,12,492.55,False
Maxtra 500mg,Maxtra + Excipients,Pharma_47,25,434.86,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_51,7,120.79,False
Augmentin Tablet,Augmentin + Excipients,Pharma_94,7,173.87,False
Medicine_5907,Unknown Composition,Pharma_66,27,40.8,False
Ofloxacin 500mg,Ofloxacin + Excipients,Pharma_74,4,208.59,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_45,25,105.68,True
Medicine_8893,Unknown Composition,Pharma_23,27,64.07,False
Sumo 500mg,Sumo + Excipients,Pharma_89,29,415.7,False
Medicine_7635,Unknown Composition,Pharma_71,14,362.76,False
Paracetamol 500mg,Paracetamol + Excipients,Pharma_40,11,150.74,True
Volini 650mg,Volini + Excipients,Pharma_40,9,363.14,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_11,1,46.88,True
Azithromycin 500mg,Azithromycin + Excipients,Pharma_32,17,362.6,True
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_40,21,245.07,False
Medicine_9210,Unknown Composition,Pharma_60,2,303.27,False
Otrivin 500mg,Otrivin + Excipients,Pharma_73,15,154.97,False
Crocin Tablet,Crocin + Excipients,Pharma_57,6,162.25,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_9,13,14.56,True
Medicine_8603,Unknown Composition,Pharma_31,14,10.82,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_4,24,62.65,False
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_54,16,190.08,False
Maxtra 500mg,Maxtra + Excipients,Pharma_76,27,23.28,False
Medicine_1568,Unknown Composition,Pharma_65,24,71.2,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_49,6,387.65,False
Medicine_1683,Unknown Composition,Pharma_29,20,484.32,False
Medicine_5746,Unknown Composition,Pharma_91,11,163.65,False
Medicine_5906,Unknown Composition,Pharma_81,15,368.13,False
Cefixime Syrup,Cefixime + Excipients,Pharma_88,6,265.92,False
Medicine_7671,Unknown Composition,Pharma_74,27,19.15,False
Sinarest 500mg,Sinarest + Excipients,Pharma_18,19,247.08,False
Tramadol Syrup,Tramadol + Excipients,Pharma_59,14,181.32,False
Medicine_5290,Unknown Composition,Pharma_62,1,164.12,False
